course_id,course_name,account_id,term_id,term_name,total_students,active_students,completed_students,inactive_students,students_with_current_score,students_with_final_score,current_score_coverage,final_score_coverage,grade_mean,grade_std,grade_min,grade_max,grade_median,failing_count,passing_count,failure_rate,assignment_count,graded_assignment_count,quiz_count,module_count,file_count,discussion_count,page_count,total_page_views,total_participations,students_with_activity,avg_page_views,avg_participations,total_submissions,graded_submissions,submission_rate,grade_availability_score,grade_variance_score,class_balance_score,design_richness_score,activity_score,prediction_potential_score,analysis_timestamp,fetch_errors
84558,INTERVENCIÓN CLÍNICA ADULTO-T01,181,336,Segundo Semestre - 2025-Periodo Completo,43,43,0,0,21,43,48.837209302325576,100.0,89.6052380952381,5.75992588411311,76.4,98.77,88.76,0,21,0.0,6,6,2,11,49,0,5,21410,56,43,497.90697674418607,1.302325581395349,0,0,0.0,64.1860465116279,19.1997529470437,0.0,68.0,100.0,12.83720930232558,2025-12-26T15:03:35.981937,[]
85097,EVALUACIÓN PSICOMÉTRICA-S07,231,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0,21,46,45.65217391304348,100.0,94.4447619047619,8.074904097912011,66.67,100.0,96.67,0,21,0.0,4,4,2,12,66,0,2,23650,51,46,514.1304347826087,1.108695652173913,0,0,0.0,61.95652173913043,26.916346993040037,0.0,58.0,100.0,12.391304347826086,2025-12-26T15:09:11.758460,[]
85100,EVALUACIÓN PSICOMÉTRICA-S04,231,336,Segundo Semestre - 2025-Periodo Completo,43,43,0,0,19,43,44.18604651162791,100.0,96.73631578947368,7.115263882454331,73.33,100.0,100.0,0,19,0.0,4,4,2,13,61,0,2,18415,43,44,418.52272727272725,0.9772727272727273,0,0,0.0,60.93023255813954,23.71754627484777,0.0,58.0,100.0,12.186046511627907,2025-12-26T15:09:18.680271,[]
75165,PATOLOGÍA E INMUNOLOGÍA GRAL.-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,41,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,16,100,0,2,102685,0,41,2504.512195121951,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:10:57.525526,[]
82778,CARIOLOG Y ODONTO PREVEN (A S)-P01,244,336,Segundo Semestre - 2025-Periodo Completo,61,61,0,0,0,61,0.0,100.0,0.0,0.0,0.0,0.0,0.0,61,0,1.0,1,1,2,7,56,0,2,125343,13,62,2021.6612903225807,0.20967741935483872,0,0,0.0,30.0,0.0,10.0,43.0,100.0,0.0,2025-12-26T15:11:17.110770,[]
84916,INGLÉS I-S01,230,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,13,0,2,376,1,5,75.2,0.2,0,0,0.0,0.0,0.0,0.0,29.5,87.6,0.0,2025-12-26T15:08:00.357979,[]
84927,ADMINISTRACIÓN DE PROYECTOS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,9,9,0,0,0,9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9,0,1.0,2,2,3,10,36,0,2,3509,5,10,350.9,0.5,0,0,0.0,30.0,0.0,10.0,51.0,100.0,0.0,2025-12-26T15:08:03.650981,[]
82779,MICROBIOLOGÍA ORAL-P01,244,336,Segundo Semestre - 2025-Periodo Completo,30,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,13,57,0,2,28912,0,30,963.7333333333333,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:11:17.631499,[]
81918,BIOQUÍMICA-P17,244,336,Segundo Semestre - 2025-Periodo Completo,25,25,0,0,0,25,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25,0,1.0,52,32,2,20,100,100,100,17935,0,25,717.4,0.0,0,0,0.0,30.0,0.0,10.0,91.0,100.0,0.0,2025-12-26T15:11:00.461966,[]
81931,EPIDEMIOLOGÍA Y SALUD-P01,244,336,Segundo Semestre - 2025-Periodo Completo,29,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,2,8,68,0,20,20062,1,29,691.7931034482758,0.034482758620689655,0,0,0.0,0.0,0.0,0.0,48.0,100.0,0.0,2025-12-26T15:11:10.319604,[]
81928,HISTOLOGÍA Y EMBRIOLOGÍA GRAL.-P04,244,336,Segundo Semestre - 2025-Periodo Completo,25,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,4,29,0,2,24397,0,25,975.88,0.0,0,0,0.0,0.0,0.0,0.0,37.5,100.0,0.0,2025-12-26T15:11:08.859323,[]
81925,ANATOMÍA DE CUELLO Y CABEZA-P04,244,336,Segundo Semestre - 2025-Periodo Completo,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,11,26,0,3,11229,0,18,623.8333333333334,0.0,0,0,0.0,0.0,0.0,0.0,37.0,100.0,0.0,2025-12-26T15:11:05.768094,[]
81921,EPIDEMIOLOGÍA Y SALUD-P04,244,336,Segundo Semestre - 2025-Periodo Completo,24,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,2,8,68,0,21,18320,1,24,763.3333333333334,0.041666666666666664,0,0,0.0,0.0,0.0,0.0,48.0,100.0,0.0,2025-12-26T15:11:03.910015,[]
84928,MATERIALES DE CONSTRUCCIÓN-S01,230,336,Segundo Semestre - 2025-Periodo Completo,10,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,2,11,43,0,2,1780,9,11,161.8181818181818,0.8181818181818182,0,0,0.0,0.0,0.0,0.0,42.0,100.0,0.0,2025-12-26T15:08:04.116342,[]
81920,HISTOLOGÍA Y EMBRIOLOGÍA GRAL.-P01,244,336,Segundo Semestre - 2025-Periodo Completo,33,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,4,29,0,2,25561,0,33,774.5757575757576,0.0,0,0,0.0,0.0,0.0,0.0,37.5,100.0,0.0,2025-12-26T15:11:02.120740,[]
84922,ADMINISTRACIÓN DE PROYECTOS-S02,230,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0,1,1,3.571428571428571,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,1,3,11,33,0,2,13847,28,29,477.48275862068965,0.9655172413793104,0,0,0.0,3.571428571428571,0.0,0.0,56.0,100.0,0.0,2025-12-26T15:08:03.004844,[]
84915,CÁLCULO-S01,230,336,Segundo Semestre - 2025-Periodo Completo,12,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,2,10,20,0,2,2930,0,13,225.3846153846154,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:07:57.176240,[]
75163,PATOLOGÍA E INMUNOLOGÍA GRAL.-P04,244,321,Primer Semestre - 2025-Periodo Ajustable,18,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,16,100,0,2,46515,0,17,2584.1666666666665,0.0,0,0,0.0,0.0,0.0,0.0,38.0,97.22222222222223,0.0,2025-12-26T15:10:55.084142,[]
84932,QUÍ Y FISICA DE LOS MATERIALES-S01,230,336,Segundo Semestre - 2025-Periodo Completo,12,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,35,0,2,4720,1,12,393.3333333333333,0.08333333333333333,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:08:06.625829,[]
75158,CLÍN INT DEL NIÑO Y ADOLES II-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,37,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,11,69,0,4,55483,0,37,1499.5405405405406,0.0,0,0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,2025-12-26T15:10:53.306621,[]
74748,PREC. DE BIOMATERIALES DENT II-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,29,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,31,0,2,59473,1,29,2050.793103448276,0.034482758620689655,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:10:50.753059,[]
85786,FUNDAMENTOS DE MATEMÁTICAS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0,0,19,0.0,100.0,0.013157894736842105,0.05735393346764044,0.0,0.25,0.0,19,0,1.0,25,25,0,21,100,100,100,7129,49,19,375.2105263157895,2.5789473684210527,0,0,0.0,30.0,0.19117977822546814,10.0,85.0,100.0,0.0,2025-12-26T15:08:08.008723,[]
74747,PATOLOGÍA ORAL-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,24,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,17,100,0,2,119505,0,24,4979.375,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:10:48.013471,[]
85795,HERRAMIENTAS DIGITALES I-S03,230,336,Segundo Semestre - 2025-Periodo Completo,11,11,0,0,11,11,100.0,100.0,33.876363636363635,14.10017111437111,18.49,69.52,31.76,10,1,0.9090909090909091,21,9,0,13,75,84,94,2504,65,11,227.63636363636363,5.909090909090909,0,0,0.0,100.0,47.00057038123703,10.0,85.0,100.0,0.0,2025-12-26T15:08:10.749321,[]
73042,PATOLOGÍA ORAL-P06,244,321,Primer Semestre - 2025-Periodo Ajustable,22,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,17,100,0,2,75335,0,22,3424.318181818182,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:10:47.540217,[]
73041,PREC. DE BIOMATERIALES DENT II-P06,244,321,Primer Semestre - 2025-Periodo Ajustable,24,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,31,0,2,46391,0,24,1932.9583333333333,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:10:47.466791,[]
86007,SISTEMA DE GESTIÓN INTEGRADA-S02,230,336,Segundo Semestre - 2025-Periodo Completo,23,23,0,0,0,23,0.0,100.0,0.0,0.0,0.0,0.0,0.0,23,0,1.0,25,7,0,22,100,100,100,7987,48,23,347.2608695652174,2.0869565217391304,0,0,0.0,30.0,0.0,10.0,85.0,100.0,0.0,2025-12-26T15:08:22.336850,[]
81932,BIOQUÍMICA-P20,244,336,Segundo Semestre - 2025-Periodo Completo,20,20,0,0,0,20,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20,0,1.0,52,32,2,20,100,100,100,13426,0,20,671.3,0.0,0,0,0.0,30.0,0.0,10.0,91.0,100.0,0.0,2025-12-26T15:11:11.804251,[]
85102,INTERV PSICOED CONTEX ESC A S-S11,231,336,Segundo Semestre - 2025-Periodo Completo,48,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,21,0,2,6433,0,47,131.28571428571428,0.0,0,0,0.0,0.0,0.0,0.0,33.5,98.95833333333333,0.0,2025-12-26T15:09:21.955832,[]
86008,MECÁNICA Y RESIS DE MATERIALES-S01,230,336,Segundo Semestre - 2025-Periodo Completo,27,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,0,0,6,100,84,94,15392,11,27,570.074074074074,0.4074074074074074,0,0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,2025-12-26T15:08:24.455905,[]
82792,MICROBIOLOGÍA ORAL-P04,244,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,13,67,0,4,25161,0,20,1258.05,0.0,0,0,0.0,0.0,0.0,0.0,40.0,100.0,0.0,2025-12-26T15:11:25.937503,[]
80837,PROY DE TÍT II (EV CICLO)(A S)-S04,230,336,Segundo Semestre - 2025-Periodo Completo,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,2,10,8,0,2,315,7,5,63.0,1.4,0,0,0.0,0.0,0.0,0.0,33.0,81.5,0.0,2025-12-26T15:07:45.300417,[]
80835,MECÁNICA DE SUELOS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0,2,11,64,0,2,14717,29,26,566.0384615384615,1.1153846153846154,0,0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,2025-12-26T15:07:44.576470,[]
85162,BRANDING-P01,245,336,Segundo Semestre - 2025-Periodo Completo,41,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11,0,2,10,38,0,2,22609,147,41,551.439024390244,3.5853658536585367,0,0,0.0,0.0,0.0,0.0,58.0,100.0,0.0,2025-12-26T15:11:48.747465,[]
80839,LEGISLACIÓN-S01,230,336,Segundo Semestre - 2025-Periodo Completo,23,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,8,0,2,2231,7,23,97.0,0.30434782608695654,0,0,0.0,0.0,0.0,0.0,27.0,98.5,0.0,2025-12-26T15:07:47.537644,[]
85165,MARKETING DIGITAL-P01,245,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,20,0,2,10647,0,28,380.25,0.0,0,0,0.0,0.0,0.0,0.0,33.0,100.0,0.0,2025-12-26T15:11:50.415566,[]
85163,MARKETING ESTRATÉGICO-P03,245,336,Segundo Semestre - 2025-Periodo Completo,37,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,2002,1,36,54.108108108108105,0.02702702702702703,0,0,0.0,0.0,0.0,0.0,26.5,75.70270270270271,0.0,2025-12-26T15:11:48.750899,[]
85160,INGLÉS TÉCNICO-P02,245,336,Segundo Semestre - 2025-Periodo Completo,25,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,537,0,19,21.48,0.0,0,0,0.0,0.0,0.0,0.0,26.5,48.74,0.0,2025-12-26T15:11:45.532179,[]
85159,INGLÉS TÉCNICO-P01,245,336,Segundo Semestre - 2025-Periodo Completo,27,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,635,0,24,23.51851851851852,0.0,0,0,0.0,0.0,0.0,0.0,26.5,56.2037037037037,0.0,2025-12-26T15:11:42.162229,[]
85156,PLATAFORMA DIGITAL-P01,245,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,0,2,10,30,0,2,11187,49,26,430.2692307692308,1.8846153846153846,0,0,0.0,0.0,0.0,0.0,52.0,100.0,0.0,2025-12-26T15:11:40.538103,[]
84597,OPTATIVO DE ESPECIALIDAD II-P02,245,336,Segundo Semestre - 2025-Periodo Completo,22,22,0,0,7,22,31.818181818181817,100.0,87.75428571428571,11.184259559969176,67.14,100.0,88.57,0,7,0.0,4,4,2,11,22,2,2,9773,57,23,424.9130434782609,2.4782608695652173,0,0,0.0,52.272727272727266,37.28086519989725,0.0,58.0,100.0,0.0,2025-12-26T15:11:38.900233,[]
84595,RETAIL Y TRADE MARKETING-P02,245,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,0,2,10,23,0,2,12639,111,28,451.39285714285717,3.9642857142857144,0,0,0.0,0.0,0.0,0.0,50.5,100.0,0.0,2025-12-26T15:11:38.617646,[]
85152,SEMINARIO DE GRADO-P02,245,336,Segundo Semestre - 2025-Periodo Completo,29,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,38,0,2,6636,3,29,228.82758620689654,0.10344827586206896,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:11:39.019425,[]
86190,INTERNADO CLÍNICO II-P01,244,336,Segundo Semestre - 2025-Periodo Completo,63,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,2,12,17,43,100,4404,5,44,68.8125,0.078125,0,0,0.0,0.0,0.0,0.0,53.5,69.32688492063491,0.0,2025-12-26T15:11:31.398728,[]
80838,ESTRUCTURA DE MADERA-S01,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,30,0,2,8662,0,19,455.89473684210526,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:07:46.538574,[]
80841,OPTATIVO DE ESPECIALIDAD I-S01,230,336,Segundo Semestre - 2025-Periodo Completo,8,8,0,0,8,8,100.0,100.0,77.0625,32.46584744004074,0.0,97.0,90.5,1,7,0.125,3,2,2,8,38,0,2,2715,14,9,301.6666666666667,1.5555555555555556,0,0,0.0,100.0,100.0,10.0,50.0,100.0,0.0,2025-12-26T15:07:49.590359,[]
84593,RETAIL Y TRADE MARKETING-P01,245,336,Segundo Semestre - 2025-Periodo Completo,32,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8,0,2,10,24,0,2,14220,127,32,444.375,3.96875,0,0,0.0,0.0,0.0,0.0,51.0,100.0,0.0,2025-12-26T15:11:31.903223,[]
80842,ADM. Y GEST. DE EMPRESAS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,0,2,10,26,0,2,6770,30,26,260.38461538461536,1.1538461538461537,0,0,0.0,0.0,0.0,0.0,44.0,100.0,0.0,2025-12-26T15:07:51.887400,[]
84911,CUBICACIÓN Y PRESUPUESTO-S03,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,34,0,2,6467,0,19,340.36842105263156,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:07:52.857606,[]
84912,FÍSICA I-S01,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,37,0,2,8901,0,19,468.4736842105263,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:07:53.882305,[]
84914,FÍSICA II-S01,230,336,Segundo Semestre - 2025-Periodo Completo,9,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,39,0,2,4068,0,9,452.0,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:07:54.785005,[]
84592,SEMINARIO DE GRADO-P01,245,336,Segundo Semestre - 2025-Periodo Completo,33,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,39,0,2,9532,0,33,288.8484848484849,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:11:31.870171,[]
82794,FARMACOLOGÍA ODONTOLÓGICA-P01,244,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,27,0,2,38449,2,46,835.8478260869565,0.043478260869565216,0,0,0.0,0.0,0.0,0.0,36.5,100.0,0.0,2025-12-26T15:11:26.320846,[]
82784,PROYECTO DE INVESTIGACIÓN-P01,244,336,Segundo Semestre - 2025-Periodo Completo,29,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,12,0,2,4110,0,25,141.72413793103448,0.0,0,0,0.0,0.0,0.0,0.0,29.0,93.10344827586206,0.0,2025-12-26T15:11:25.575191,[]
82781,FISIOLOGÍA ORAL-P01,244,336,Segundo Semestre - 2025-Periodo Completo,49,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,56,0,2,54527,3,50,1090.54,0.06,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:11:24.173045,[]
85145,INTRO. A LA INVEST. EN PSICO.-S03,231,336,Segundo Semestre - 2025-Periodo Completo,44,44,0,0,0,44,0.0,100.0,0.0,0.0,0.0,0.0,0.0,44,0,1.0,24,1,1,19,100,100,100,17265,48,44,392.3863636363636,1.0909090909090908,0,0,0.0,30.0,0.0,10.0,76.0,100.0,0.0,2025-12-26T15:10:29.586942,[]
71011,ESTOMATOLOGÍA CLÍNICA I-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,56,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,64,0,2,72535,0,55,1295.267857142857,0.0,0,0,0.0,0.0,0.0,0.0,38.0,99.10714285714286,0.0,2025-12-26T15:10:40.525568,[]
71005,CLÍNIC INTEG ADUL Y A.MAYOR II-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,38,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,12,62,0,2,49282,0,38,1296.8947368421052,0.0,0,0,0.0,0.0,0.0,0.0,38.0,100.0,0.0,2025-12-26T15:10:38.829497,[]
85124,TALLER DE HABILID. PROF. II-S05,231,336,Segundo Semestre - 2025-Periodo Completo,27,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,1775,1,26,65.74074074074075,0.037037037037037035,0,0,0.0,0.0,0.0,0.0,26.5,81.01851851851852,0.0,2025-12-26T15:10:04.324104,[]
85121,MET. Y ANÁLISIS DE DATOS CUAL.-S04,231,336,Segundo Semestre - 2025-Periodo Completo,40,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6,0,0,4,23,1,2,14982,102,41,365.4146341463415,2.4878048780487805,0,0,0.0,0.0,0.0,0.0,42.5,100.0,0.0,2025-12-26T15:09:57.796257,[]
85122,PSICOLOGÍA JURÍDICA-S07,231,336,Segundo Semestre - 2025-Periodo Completo,44,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,1156,1,35,26.272727272727273,0.022727272727272728,0,0,0.0,0.0,0.0,0.0,26.5,52.909090909090914,0.0,2025-12-26T15:09:58.337709,[]
85120,TEORÍAS PSICOLÓGICAS IV-S03,231,336,Segundo Semestre - 2025-Periodo Completo,42,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,1059,0,30,25.214285714285715,0.0,0,0,0.0,0.0,0.0,0.0,26.5,48.32142857142857,0.0,2025-12-26T15:09:56.746879,[]
85092,OPTATIVO DE ESPECIALIDAD III-S03,231,336,Segundo Semestre - 2025-Periodo Completo,47,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,2,10,30,0,2,8459,48,46,179.9787234042553,1.0212765957446808,0,0,0.0,0.0,0.0,0.0,44.0,98.93617021276596,0.0,2025-12-26T15:09:03.564257,[]
85168,PLATAFORMA DIGITAL-P02,245,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,7,0,2,10,37,0,2,14527,63,26,558.7307692307693,2.423076923076923,0,0,0.0,0.0,0.0,0.0,52.0,100.0,0.0,2025-12-26T15:11:51.031378,[]
85114,INTRODUCCIÓN A LA NEUROCIENCIA-S09,231,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0,0,46,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46,0,1.0,25,6,1,19,87,100,100,28883,9,46,627.8913043478261,0.1956521739130435,0,0,0.0,30.0,0.0,10.0,88.0,100.0,0.0,2025-12-26T15:09:41.135514,[]
85095,TALLER DE HABILID. PROF. II-S01,231,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,26,0,2,5782,2,28,206.5,0.07142857142857142,0,0,0.0,0.0,0.0,0.0,36.0,100.0,0.0,2025-12-26T15:09:11.399787,[]
85118,PSICOPAT Y PSICOF INF JUVENIL-S01,231,336,Segundo Semestre - 2025-Periodo Completo,40,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0,0,7,0,0,4545,25,40,113.625,0.625,0,0,0.0,0.0,0.0,0.0,7.5,100.0,0.0,2025-12-26T15:09:51.197793,[]
85112,INTRODUCCIÓN A LA NEUROCIENCIA-S05,231,336,Segundo Semestre - 2025-Periodo Completo,45,45,0,0,0,45,0.0,100.0,0.0,0.0,0.0,0.0,0.0,45,0,1.0,25,6,1,19,69,100,100,5043,0,41,112.06666666666666,0.0,0,0,0.0,30.0,0.0,10.0,88.0,95.55555555555556,0.0,2025-12-26T15:09:37.891781,[]
85116,EVALUACIÓN PSICOMÉTRICA-S01,231,336,Segundo Semestre - 2025-Periodo Completo,45,45,0,0,0,45,0.0,100.0,0.0,0.0,0.0,0.0,0.0,45,0,1.0,2,1,2,10,60,0,2,22854,37,45,496.82608695652175,0.8043478260869565,0,0,0.0,30.0,0.0,10.0,45.0,100.0,0.0,2025-12-26T15:09:45.830516,[]
85117,INTERVENCIÓN EN ORGANIZACIONES-S01,231,336,Segundo Semestre - 2025-Periodo Completo,41,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,631,0,27,15.390243902439025,0.0,0,0,0.0,0.0,0.0,0.0,26.5,40.6219512195122,0.0,2025-12-26T15:09:48.017036,[]
85094,OPTATIVO DE ESPECIALIDAD IV-S02,231,336,Segundo Semestre - 2025-Periodo Completo,47,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,504,1,23,10.72340425531915,0.02127659574468085,0,0,0.0,0.0,0.0,0.0,26.5,29.829787234042556,0.0,2025-12-26T15:09:11.395527,[]
85115,PSICOPAT Y PSICOF INF JUVENIL-S04,231,336,Segundo Semestre - 2025-Periodo Completo,40,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,2,0,0,1265,0,30,31.625,0.0,0,0,0.0,0.0,0.0,0.0,6.0,53.3125,0.0,2025-12-26T15:09:43.974100,[]
85096,OPTATIVO DE ESPECIALIDAD IV-S01,231,336,Segundo Semestre - 2025-Periodo Completo,47,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2,10,7,0,2,480,0,28,10.212765957446809,0.0,0,0,0.0,0.0,0.0,0.0,26.5,34.8936170212766,0.0,2025-12-26T15:09:11.701475,[]
