course_id,course_name,account_id,term_name,total_students,assignment_count,graded_assignment_count,quiz_count,module_count,file_count,discussion_count,page_count,grade_availability_score,grade_variance_score,class_balance_score,design_richness_score,activity_score,prediction_potential_score,students_with_grades,grade_coverage,grade_mean,grade_std,failure_rate,students_with_activity,activity_coverage,avg_page_views,avg_participations,avg_missing_rate,avg_on_time_rate,avg_late_rate,students_active_last_7_days,students_active_last_30_days,engagement_score,tardiness_score,recency_score,activity_based_score,combined_score,combined_score_weighted
81612,INTERVENCIÓN INTEGRADA II -T01,179.0,Segundo Semestre - 2025-Periodo Completo,5.0,2.0,0.0,2.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,31.5,65.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,30.2,2.2,0.0,1.0,0.0,0.0,3.0,61.51,50.0,100.0,11.5,5.75,9.200000000000001
81615,ÉTICA Y GLOBALIZACIÓN -T02,179.0,Segundo Semestre - 2025-Periodo Completo,17.0,1.0,0.0,2.0,10.0,36.0,1.0,2.0,0.0,0.0,0.0,42.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,100.0,394.05882352941177,1.1764705882352942,0.7058823529411765,0.0,0.2941176470588235,0.0,10.0,81.0124649859944,58.823529411764696,100.0,27.0,13.5,21.6
81617,ANÁLISIS DE DATOS CUALITATIVOS-T04,179.0,Segundo Semestre - 2025-Periodo Completo,17.0,21.0,2.0,1.0,5.0,84.0,100.0,100.0,30.0,0.0,10.0,79.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,100.0,212.94117647058823,1.1176470588235294,0.5,0.5,0.0,0.0,10.0,71.36134453781513,100.0,100.0,30.7,15.35,24.560000000000002
81620,PROYECTOS SOCIALES II-T01,179.0,Segundo Semestre - 2025-Periodo Completo,21.0,1.0,0.0,2.0,10.0,20.0,0.0,2.0,0.0,0.0,0.0,35.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,349.5,0.5454545454545454,0.0,1.0,0.0,0.0,10.0,84.14166666666667,50.0,100.0,26.4,13.2,21.12
81621,ANÁLISIS DATOS CUANTITATIVOS-T01,179.0,Segundo Semestre - 2025-Periodo Completo,22.0,23.0,3.0,3.0,19.0,67.0,100.0,100.0,100.0,22.41975697115164,0.0,88.0,100.0,20.0,22.0,100.0,90.0,6.7259270913454925,0.0,22.0,100.0,220.4090909090909,4.2272727272727275,0.0,1.0,0.0,0.0,10.0,71.24772727272727,50.0,100.0,63.6,41.8,41.8
81622,INNOV. SOCIAL Y DRLLO-T02,179.0,Segundo Semestre - 2025-Periodo Completo,28.0,3.0,0.0,2.0,10.0,28.0,0.0,2.0,0.0,0.0,0.0,43.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,100.0,211.3571428571429,0.75,0.75,0.25,0.0,0.0,10.0,77.23452380952381,50.0,100.0,25.3,12.65,20.240000000000002
81624,GESTIÓN DE LA DIVERSIDAD -T01,179.0,Segundo Semestre - 2025-Periodo Completo,25.0,5.0,0.0,2.0,10.0,45.0,0.0,5.0,0.0,0.0,0.0,51.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,100.0,275.15384615384613,0.4230769230769231,0.0,1.0,0.0,0.0,8.0,80.42435897435897,50.0,100.0,25.8,12.9,20.64
81626,TRAB. SOCIAL E INTERV. SOCIAL-T04,179.0,Segundo Semestre - 2025-Periodo Completo,24.0,4.0,0.0,2.0,10.0,38.0,0.0,2.0,0.0,0.0,0.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,100.0,412.0416666666667,1.9583333333333333,0.4375,0.5625,0.0,0.0,10.0,81.9657196969697,100.0,100.0,32.3,16.15,25.84
81628,ANÁLISIS DE DATOS CUALITATIVOS-T01,179.0,Segundo Semestre - 2025-Periodo Completo,26.0,20.0,1.0,1.0,17.0,99.0,100.0,100.0,30.0,0.0,10.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,100.0,253.92307692307693,0.0,0.0,0.0,0.0,0.0,10.0,72.91111111111111,0.0,100.0,18.4,9.2,14.719999999999999
81629,INTERVENCIÓN INTEGRADA II -T13,179.0,Segundo Semestre - 2025-Periodo Completo,5.0,2.0,0.0,2.0,10.0,10.0,0.0,2.0,0.0,0.0,0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,102.6,2.0,0.1,0.9,0.0,0.0,5.0,63.46333333333333,83.33333333333334,100.0,13.7,6.85,10.96
81630,TALL. INT. INTERV. II-T03,179.0,Segundo Semestre - 2025-Periodo Completo,5.0,0.0,0.0,2.0,10.0,8.0,0.0,2.0,0.0,0.0,0.0,27.0,79.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,58.2,0.0,0.0,0.0,0.0,0.0,4.0,59.43555555555555,0.0,100.0,8.2,4.1,6.56
81631,FUND. SOCIOLÓGICOS INTERV.-T02,179.0,Segundo Semestre - 2025-Periodo Completo,18.0,0.0,0.0,2.0,10.0,14.0,0.0,2.0,0.0,0.0,0.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,100.0,270.2631578947368,0.0526315789473684,0.0,0.0,0.0,0.0,10.0,80.61842105263158,0.0,100.0,19.6,9.8,15.680000000000001
81633,TRAB. SOCIAL CON COLECTIVOS II-T01,179.0,Segundo Semestre - 2025-Periodo Completo,27.0,15.0,15.0,2.0,10.0,57.0,0.0,2.0,100.0,29.74520963185588,10.0,73.0,100.0,20.0,27.0,100.0,68.16851851851852,8.923562889556763,0.074074074074074,28.0,100.0,813.6071428571429,4.928571428571429,0.0364100185528757,0.8972569097569097,0.0663330716902145,0.0,10.0,84.87654320987654,62.13667285095857,100.0,71.6,45.8,45.8
81757,PRÁCTICA INICIAL (EV.CICLO)-P08,246.0,Segundo Semestre - 2025-Periodo Completo,5.0,0.0,0.0,2.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,26.5,20.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,1.4,0.0,0.0,0.0,0.0,0.0,4.0,41.20444444444445,0.0,100.0,6.8,3.4,5.44
81758,TEORÍA DE LA ORGANIZACIÓN-P01,246.0,Segundo Semestre - 2025-Periodo Completo,24.0,3.0,3.0,2.0,10.0,13.0,0.0,2.0,44.583333333333336,34.59342904849609,0.0,44.5,97.91666666666669,0.0,5.0,20.833333333333336,92.286,10.378028714548826,0.0,23.0,92.0,235.68,0.48,0.8,0.2,0.0,3.0,10.0,76.81298550724638,39.99999999999999,100.0,24.0,12.0,19.200000000000003
81759,MATEMÁTICAS PARA LA GESTIÓN II-P03,246.0,Segundo Semestre - 2025-Periodo Completo,26.0,27.0,13.0,2.0,19.0,100.0,100.0,100.0,100.0,100.0,53.84615384615385,91.0,100.0,98.4,26.0,100.0,67.00538461538461,35.5439237260907,0.2692307692307692,27.0,100.0,772.8888888888889,7.703703703703703,0.434669651336318,0.565330348663682,0.0,1.0,10.0,86.07253086419753,100.0,100.0,95.8,97.1,97.1
81760,MATEMÁTICAS PARA LA GESTIÓN II-P01,246.0,Segundo Semestre - 2025-Periodo Completo,31.0,28.0,13.0,2.0,19.0,100.0,100.0,100.0,95.48387096774194,44.06284389168112,10.0,91.0,100.0,71.8,29.0,93.5483870967742,85.71827586206896,13.218853167504337,0.0689655172413793,31.0,100.0,598.4193548387096,9.774193548387096,0.3655913978494624,0.6344086021505376,0.0,2.0,10.0,84.70430107526882,100.0,100.0,81.9,76.85,76.85
81761,METOD. DE LA INVEST.-P03,246.0,Segundo Semestre - 2025-Periodo Completo,27.0,34.0,1.0,1.0,22.0,100.0,100.0,100.0,0.0,0.0,0.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,100.0,1787.607142857143,7.535714285714286,0.4922755815612958,0.5077244184387042,0.0,0.0,10.0,85.0,100.0,100.0,32.8,16.4,26.24
81762,DERECHO CONSTITUCIONAL-P01,246.0,Segundo Semestre - 2025-Periodo Completo,29.0,0.0,0.0,2.0,10.0,8.0,0.0,2.0,0.0,0.0,0.0,27.0,94.55172413793105,0.0,0.0,0.0,0.0,0.0,0.0,28.0,96.55172413793105,92.55172413793105,0.0,0.0,0.0,0.0,3.0,10.0,60.57624521072796,0.0,100.0,16.6,8.3,13.280000000000001
81763,TEORÍA DE LA ORGANIZACIÓN-P02,246.0,Segundo Semestre - 2025-Periodo Completo,28.0,0.0,0.0,2.0,10.0,35.0,0.0,2.0,0.0,0.0,0.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,96.55172413793105,177.93103448275863,0.0,0.0,0.0,0.0,1.0,10.0,66.26819923371647,0.0,100.0,17.4,8.7,13.92
81764,ADMINISTRACIÓN PÚBLICA CHILENA-P02,246.0,Segundo Semestre - 2025-Periodo Completo,33.0,3.0,3.0,2.0,10.0,13.0,0.0,2.0,63.93939393939394,55.33628489450594,10.0,44.5,100.0,56.9,16.0,48.48484848484848,79.28625,16.60088546835178,0.125,33.0,97.05882352941175,237.73529411764707,0.7352941176470589,0.7843137254901961,0.2156862745098039,0.0,1.0,10.0,77.81813725490196,43.13725490196079,100.0,61.6,59.25,59.25
81765,ADMINISTRACIÓN PÚBLICA CHILENA-P01,246.0,Segundo Semestre - 2025-Periodo Completo,24.0,3.0,3.0,2.0,10.0,12.0,0.0,2.0,59.16666666666667,43.61397669283281,0.0,44.0,100.0,0.0,10.0,41.66666666666667,84.428,13.084193007849844,0.0,25.0,100.0,214.16,0.56,0.8533333333333333,0.1333333333333333,0.0133333333333333,3.0,10.0,77.37466666666667,29.333333333333343,100.0,22.8,11.4,18.240000000000002
81766,DERECHO CONSTITUCIONAL-P02,246.0,Segundo Semestre - 2025-Periodo Completo,25.0,2.0,0.0,2.0,10.0,12.0,0.0,2.0,0.0,0.0,0.0,33.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,96.15384615384616,219.3846153846154,1.0769230769230769,0.5192307692307693,0.4807692307692308,0.0,1.0,10.0,71.67435897435897,96.15384615384616,100.0,30.3,15.15,24.240000000000002
81770,METOD. DE LA INVEST.-P01,246.0,Segundo Semestre - 2025-Periodo Completo,29.0,31.0,12.0,1.0,23.0,90.0,100.0,100.0,100.0,30.759489927178347,10.0,88.0,100.0,20.0,29.0,100.0,71.32793103448276,9.227846978153504,0.1379310344827586,30.0,100.0,918.1333333333332,3.4,0.0746969696969696,0.9253030303030304,0.0,5.0,10.0,87.28070175438596,74.8989898989899,100.0,75.6,47.8,47.8
81842,Consultoría Informática (Ev. C-P01,248.0,Segundo Semestre - 2025-Periodo Completo,40.0,0.0,0.0,2.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,34.0,97.5,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0
81857,Gestión de Proyectos Complejos-P01,248.0,Segundo Semestre - 2025-Periodo Completo,24.0,3.0,3.0,3.0,10.0,38.0,0.0,2.0,100.0,19.637028145728554,0.0,56.0,100.0,20.0,,,,,,,,,,,,,,,,,,,10.0,16.0
81859,Programación Orientada a Objet-P02,248.0,Segundo Semestre - 2025-Periodo Completo,29.0,0.0,0.0,2.0,4.0,33.0,0.0,3.0,0.0,0.0,0.0,39.0,100.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0
81860,Programación Orientada a Objet-P03,248.0,Segundo Semestre - 2025-Periodo Completo,31.0,2.0,2.0,4.0,10.0,8.0,0.0,2.0,97.74193548387096,53.73650295358561,10.0,43.0,100.0,67.3,,,,,,,,,,,,,,,,,,,33.65,53.84
81861,Inglés III-P03,248.0,Segundo Semestre - 2025-Periodo Completo,10.0,0.0,0.0,2.0,10.0,28.0,0.0,4.0,0.0,0.0,0.0,39.0,100.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0
81877,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,51.0,98.07692307692308,826.9615384615385,1.3846153846153846,0.715224358974359,0.284775641025641,0.0,0.0,10.0,87.07001684942861,56.95512820512821,100.0,27.7,13.85,22.16
81879,,,,,,,,,,,,,,,,,,38.0,95.0,102.275,32.45613470100421,0.0,40.0,100.0,2247.675,1.125,0.34757326007326,0.6524267399267399,0.0,1.0,10.0,88.19444444444444,100.0,100.0,89.9,44.95,71.92
81887,,,,,,,,,,,,,,,,,,51.0,100.0,65.12352941176471,15.585582417545956,0.196078431372549,52.0,100.0,591.6730769230769,2.3461538461538463,0.3378205128205128,0.6410256410256411,0.0211538461538461,0.0,10.0,84.66666666666667,100.0,100.0,89.6,44.8,71.67999999999999
81888,,,,,,,,,,,,,,,,,,18.0,31.57894736842105,94.77777777777776,12.850065486468774,0.0,57.0,100.0,544.9122807017544,5.43859649122807,0.5989974937343359,0.3411734464366043,0.0598290598290598,0.0,10.0,86.63194444444444,80.20050125313283,100.0,70.0,35.0,56.0
81918,BIOQUÍMICA-P17,244.0,Segundo Semestre - 2025-Periodo Completo,25.0,52.0,32.0,2.0,20.0,100.0,100.0,100.0,30.0,0.0,10.0,91.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,717.4,0.0,1.0,0.0,0.0,1.0,10.0,88.88888888888889,0.0,100.0,20.8,10.4,16.64
81919,ANATOMÍA DE CUELLO Y CABEZA-P01,244.0,Segundo Semestre - 2025-Periodo Completo,35.0,26.0,26.0,28.0,11.0,100.0,0.0,2.0,100.0,34.689783366691856,10.0,82.0,100.0,69.3,35.0,100.0,69.25085714285714,10.406935010007556,0.1428571428571428,35.0,100.0,2980.2,12.485714285714286,0.5142857142857142,0.4615384615384615,0.0241758241758241,0.0,10.0,87.85714285714286,97.14285714285715,100.0,81.8,75.55,75.55
81920,HISTOLOGÍA Y EMBRIOLOGÍA GRAL.-P01,244.0,Segundo Semestre - 2025-Periodo Completo,33.0,0.0,0.0,2.0,4.0,29.0,0.0,2.0,0.0,0.0,0.0,37.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,100.0,774.5757575757576,0.0,0.0,0.0,0.0,0.0,10.0,88.88888888888889,0.0,100.0,20.8,10.4,16.64
81921,EPIDEMIOLOGÍA Y SALUD-P04,244.0,Segundo Semestre - 2025-Periodo Completo,24.0,1.0,0.0,2.0,8.0,68.0,0.0,21.0,0.0,0.0,0.0,48.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,100.0,763.3333333333334,0.0416666666666666,0.0,0.0,0.0,0.0,10.0,91.66666666666666,0.0,100.0,21.2,10.6,16.96
81925,ANATOMÍA DE CUELLO Y CABEZA-P04,244.0,Segundo Semestre - 2025-Periodo Completo,18.0,0.0,0.0,2.0,11.0,26.0,0.0,3.0,0.0,0.0,0.0,37.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,100.0,623.8333333333334,0.0,0.0,0.0,0.0,1.0,6.0,88.88888888888889,0.0,100.0,20.8,10.4,16.64
81928,HISTOLOGÍA Y EMBRIOLOGÍA GRAL.-P04,244.0,Segundo Semestre - 2025-Periodo Completo,25.0,0.0,0.0,2.0,4.0,29.0,0.0,2.0,0.0,0.0,0.0,37.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,975.88,0.0,0.0,0.0,0.0,1.0,10.0,88.88888888888889,0.0,100.0,20.8,10.4,16.64
81931,EPIDEMIOLOGÍA Y SALUD-P01,244.0,Segundo Semestre - 2025-Periodo Completo,29.0,1.0,0.0,2.0,8.0,68.0,0.0,20.0,0.0,0.0,0.0,48.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,100.0,691.7931034482758,0.0344827586206896,0.0,0.0,0.0,1.0,10.0,91.66666666666666,0.0,100.0,21.2,10.6,16.96
81932,BIOQUÍMICA-P20,244.0,Segundo Semestre - 2025-Periodo Completo,20.0,52.0,32.0,2.0,20.0,100.0,100.0,100.0,30.0,0.0,10.0,91.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,671.3,0.0,0.9,0.1,0.0,0.0,10.0,88.88888888888889,20.0,100.0,23.3,11.65,18.64
81934,BIOFÍSICA-P03,244.0,Segundo Semestre - 2025-Periodo Completo,15.0,21.0,11.0,1.0,19.0,100.0,100.0,100.0,100.0,12.443602720966656,0.0,88.0,100.0,20.0,15.0,100.0,87.26733333333334,3.7330808162899967,0.0,15.0,100.0,1985.2,2.933333333333333,0.0722222222222222,0.8722222222222222,0.0555555555555555,0.0,10.0,87.5925925925926,74.07407407407408,100.0,73.3,46.65,46.65
81936,BIOFÍSICA-P01,244.0,Segundo Semestre - 2025-Periodo Completo,36.0,22.0,12.0,1.0,19.0,100.0,100.0,100.0,100.0,27.26197421492505,0.0,88.0,100.0,20.0,36.0,100.0,90.36666666666666,8.178592264477516,0.0,36.0,100.0,1875.3055555555557,2.6666666666666665,0.1601851851851851,0.7671296296296296,0.0726851851851851,1.0,10.0,87.12121212121212,100.0,100.0,81.4,50.7,50.7
81937,TALLER DE HABILID. PROF. II-P01,247.0,Segundo Semestre - 2025-Periodo Completo,32.0,0.0,0.0,2.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,26.5,67.453125,0.0,0.0,0.0,0.0,0.0,0.0,30.0,93.75,41.15625,0.0,0.0,0.0,0.0,0.0,10.0,56.21597222222222,0.0,100.0,15.9,7.95,12.72
81939,TALLER DE HABILID. PROF. II-P02,247.0,Segundo Semestre - 2025-Periodo Completo,32.0,11.0,8.0,2.0,9.0,27.0,0.0,2.0,100.0,94.42127544650327,37.5,71.5,100.0,90.0,32.0,100.0,80.6278125,28.326382633950985,0.1875,33.0,100.0,967.3030303030304,5.96969696969697,0.5385368839914294,0.425374961738598,0.0360881542699724,0.0,10.0,85.05747126436782,92.29262320171412,100.0,92.9,91.45,91.45
81940,TALLER DE HABILID. PROF. II-P03,247.0,Segundo Semestre - 2025-Periodo Completo,33.0,0.0,0.0,2.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,26.5,72.3030303030303,0.0,0.0,0.0,0.0,0.0,0.0,29.0,87.87878787878788,56.72727272727273,0.0,0.0,0.0,0.0,0.0,10.0,55.29696969696969,0.0,100.0,15.8,7.9,12.64
81941,INTRODUCCIÓN A LA NEUROCIENCIA-P09,247.0,Segundo Semestre - 2025-Periodo Completo,54.0,26.0,6.0,1.0,19.0,88.0,100.0,100.0,30.0,11.377011037778711,10.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,100.0,738.7962962962963,0.1666666666666666,0.9753086419753086,0.0246913580246913,0.0,1.0,10.0,91.66666666666666,4.938271604938265,100.0,21.9,10.95,17.52
81945,INTRODUCCIÓN A LA NEUROCIENCIA-P05,247.0,Segundo Semestre - 2025-Periodo Completo,50.0,26.0,6.0,1.0,19.0,88.0,100.0,100.0,30.0,12.140335891381076,10.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,842.94,0.18,0.9733333333333334,0.0266666666666666,0.0,0.0,10.0,91.66666666666666,5.333333333333329,100.0,21.9,10.95,17.52
81946,TALLER DE HABILID. PROF. II-P05,247.0,Segundo Semestre - 2025-Periodo Completo,31.0,0.0,0.0,2.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,26.5,67.87096774193549,0.0,0.0,0.0,0.0,0.0,0.0,28.0,90.32258064516128,45.41935483870968,0.0,0.0,0.0,0.0,0.0,10.0,55.35770609318996,0.0,100.0,15.8,7.9,12.64
81949,TALLER DE HABILID. PROF. II-P04,247.0,Segundo Semestre - 2025-Periodo Completo,22.0,0.0,0.0,2.0,10.0,33.0,0.0,2.0,0.0,0.0,0.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,328.90909090909093,0.0454545454545454,0.0,0.0,0.0,1.0,10.0,83.11212121212121,0.0,100.0,20.0,10.0,16.0
81950,INTRODUCCIÓN A LA NEUROCIENCIA-P01,247.0,Segundo Semestre - 2025-Periodo Completo,51.0,26.0,6.0,1.0,19.0,89.0,100.0,100.0,30.0,9.754360758790716,10.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,100.0,998.2941176470588,0.2745098039215686,0.9705882352941176,0.0294117647058823,0.0,0.0,10.0,91.83006535947712,5.882352941176478,100.0,22.0,11.0,17.6
82062,INVESTIGACIÓN SOCIAL-S02,229.0,Segundo Semestre - 2025-Periodo Completo,35.0,2.0,0.0,2.0,8.0,41.0,5.0,3.0,0.0,0.0,0.0,53.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,100.0,544.7777777777778,1.5,0.6944444444444444,0.2222222222222222,0.0833333333333333,1.0,10.0,86.33333333333333,61.111111111111114,100.0,28.1,14.05,22.480000000000004
82063,TALL. INT. INTERV. II-S13,229.0,Segundo Semestre - 2025-Periodo Completo,6.0,0.0,0.0,2.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,26.5,26.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,5.0,42.803703703703704,0.0,100.0,7.0,3.5,5.6000000000000005
82064,TALL. INT. INTERV. II-S11,229.0,Segundo Semestre - 2025-Periodo Completo,6.0,0.0,0.0,2.0,10.0,15.0,0.0,2.0,0.0,0.0,0.0,30.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,134.66666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,73.39999999999999,0.0,100.0,9.3,4.65,7.440000000000001
82066,TALL. INT. INTERV. II-S07,229.0,Segundo Semestre - 2025-Periodo Completo,6.0,0.0,0.0,2.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,26.5,46.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.33333333333334,10.0,0.0,0.0,0.0,0.0,0.0,4.0,50.666666666666664,0.0,100.0,7.5,3.75,6.0
82067,TRAB SOCIAL EN CONTEX FAMES II-S01,229.0,Segundo Semestre - 2025-Periodo Completo,34.0,4.0,0.0,2.0,10.0,49.0,0.0,2.0,0.0,0.0,0.0,46.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,100.0,611.7058823529412,0.8529411764705882,0.0,1.0,0.0,0.0,10.0,87.25490196078431,50.0,100.0,26.8,13.4,21.44
82069,TALL. INT. INTERV. II-S03,229.0,Segundo Semestre - 2025-Periodo Completo,6.0,0.0,0.0,2.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,26.5,43.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.66666666666666,20.5,0.0,0.0,0.0,0.0,0.0,3.0,45.8111111111111,0.0,100.0,7.2,3.6,5.760000000000001
82070,TALL. INT. INTERV. II-S15,229.0,Segundo Semestre - 2025-Periodo Completo,5.0,0.0,0.0,2.0,10.0,23.0,0.0,2.0,0.0,0.0,0.0,34.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,166.0,0.0,0.0,0.0,0.0,0.0,5.0,66.62222222222222,0.0,100.0,8.7,4.35,6.96
82071,INNOV. SOCIAL Y DRLLO-S01,229.0,Segundo Semestre - 2025-Periodo Completo,36.0,0.0,0.0,2.0,10.0,21.0,0.0,2.0,0.0,0.0,0.0,33.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,100.0,212.27777777777777,0.0,0.0,0.0,0.0,1.0,10.0,69.7074074074074,0.0,100.0,18.0,9.0,14.4
82074,INNOV. SOCIAL Y DRLLO-S02,229.0,Segundo Semestre - 2025-Periodo Completo,34.0,0.0,0.0,2.0,10.0,22.0,0.0,2.0,0.0,0.0,0.0,34.0,98.52941176470588,0.0,0.0,0.0,0.0,0.0,0.0,33.0,97.05882352941175,214.0,0.0588235294117647,0.0,0.0,0.0,0.0,10.0,76.6313725490196,0.0,100.0,19.0,9.5,15.200000000000001
82079,GEST. PARA LA INTERV. SOCIAL-S02,229.0,Segundo Semestre - 2025-Periodo Completo,32.0,5.0,0.0,2.0,11.0,8.0,0.0,2.0,0.0,0.0,0.0,37.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,100.0,156.3125,1.53125,0.6890625,0.303125,0.0078125,0.0,10.0,69.04750905797101,62.18749999999999,100.0,25.6,12.8,20.480000000000004
82081,GEST. PARA LA INTERV. SOCIAL-S01,229.0,Segundo Semestre - 2025-Periodo Completo,34.0,0.0,0.0,2.0,10.0,15.0,0.0,2.0,0.0,0.0,0.0,30.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,100.0,219.44117647058823,0.0588235294117647,0.0,0.0,0.0,1.0,10.0,77.63872549019608,0.0,100.0,19.1,9.55,15.280000000000001
82082,ANÁLISIS DE DATOS CUALITATIVOS-S04,229.0,Segundo Semestre - 2025-Periodo Completo,33.0,26.0,1.0,1.0,22.0,100.0,100.0,100.0,0.0,0.0,0.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,100.0,944.7058823529412,3.4411764705882355,0.4558823529411764,0.5441176470588236,0.0,0.0,10.0,84.375,100.0,100.0,32.7,16.35,26.160000000000004
82083,ANÁLISIS DE DATOS CUALITATIVOS-S01,229.0,Segundo Semestre - 2025-Periodo Completo,29.0,26.0,1.0,1.0,22.0,100.0,100.0,100.0,0.0,0.0,0.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,100.0,956.896551724138,3.7586206896551726,0.4126436781609195,0.5873563218390805,0.0,0.0,10.0,86.01190476190476,100.0,100.0,32.9,16.45,26.32
82084,TRAB. SOCIAL Y POLÍT. PÚBLICAS-S02,229.0,Segundo Semestre - 2025-Periodo Completo,41.0,2.0,0.0,2.0,10.0,26.0,0.0,2.0,0.0,0.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,100.0,456.5365853658537,1.3170731707317074,0.4512195121951219,0.5487804878048781,0.0,1.0,10.0,84.93484320557491,100.0,100.0,32.7,16.35,26.160000000000004
82086,TALL. INT. INTERV. II-S17,229.0,Segundo Semestre - 2025-Periodo Completo,6.0,0.0,0.0,2.0,10.0,18.0,0.0,2.0,0.0,0.0,0.0,32.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,236.16666666666663,0.0,0.0,0.0,0.0,0.0,4.0,71.3,0.0,100.0,9.1,4.55,7.28
82088,ANÁLISIS DATOS CUANTITATIVOS-S04,229.0,Segundo Semestre - 2025-Periodo Completo,33.0,20.0,1.0,1.0,19.0,74.0,100.0,100.0,30.0,0.0,10.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,100.0,257.09090909090907,0.0,0.0,0.0,0.0,0.0,10.0,72.6949494949495,0.0,100.0,18.4,9.2,14.719999999999999
82090,TRAB. SOCIAL CON COLECTIVOS II-S04,229.0,Segundo Semestre - 2025-Periodo Completo,37.0,18.0,0.0,2.0,10.0,37.0,0.0,2.0,0.0,0.0,0.0,58.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,100.0,1127.891891891892,5.675675675675675,0.6827857269033739,0.2823374845433669,0.0348767885532591,0.0,10.0,84.76190476190476,63.44285461932522,100.0,28.1,14.05,22.480000000000004
82091,ÉTICA Y GLOBALIZACIÓN -S01,229.0,Segundo Semestre - 2025-Periodo Completo,33.0,0.0,0.0,2.0,10.0,31.0,0.0,2.0,0.0,0.0,0.0,38.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,100.0,299.93939393939394,0.0,0.0,0.0,0.0,0.0,10.0,75.55151515151515,0.0,100.0,18.8,9.4,15.040000000000001
