course_id,course_name,account_id,term_id,term_name,total_students,active_students,students_with_grades,grade_coverage,grade_mean,grade_std,grade_min,grade_max,grade_median,failing_count,passing_count,failure_rate,students_with_activity,activity_coverage,total_page_views,total_participations,avg_page_views,avg_participations,median_page_views,median_participations,avg_page_views_level,avg_participations_level,avg_on_time_rate,avg_late_rate,avg_missing_rate,total_on_time,total_late,total_missing,assignment_count,graded_assignment_count,avg_assignment_median,avg_assignment_missing_rate,assignments_with_high_missing,students_active_last_7_days,students_active_last_30_days,avg_days_since_last_login,total_activity_days,avg_daily_views,avg_daily_participations,peak_activity_day,activity_engagement_score,tardiness_score,recency_score,grade_quality_score,activity_prediction_score,analysis_timestamp,api_errors,campus
86043,INTERNADO CLÍNICO II-T01,177,336,Segundo Semestre - 2025-Periodo Completo,36,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,37,100.0,26382,160,713.027027027027,4.324324324324325,585.0,4.0,2.0,2.1944444444444446,0.9015444015444016,0.0,0.0984555984555984,136,0,19,9,2,0.0,0.0524691358024691,0,1,10,16.4,126,175.64285714285714,1.253968253968254,2025-11-05,84.9537037037037,82.81853281853282,100.0,0.0,30.6,2025-12-26T16:35:47.342124,[],Temuco
85089,OPTATIVO DE ESPECIALIDAD III-S02,231,336,Segundo Semestre - 2025-Periodo Completo,48,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,47,97.91666666666666,8316,41,173.25,0.8541666666666666,90.0,1.0,2.021276595744681,3.0,0.40625,0.0625,0.53125,27,3,30,3,0,0.0,0.2083333333333333,1,1,10,21.7,95,75.13684210526316,0.3894736842105263,2025-08-13,74.98563829787234,93.75,100.0,0.0,30.5,2025-12-26T16:45:10.560831,[],San Miguel
82863,PSICOPAT Y PSICOF INF JUVENIL-P07,247,336,Segundo Semestre - 2025-Periodo Completo,38,38,8,21.052631578947366,20.0,2.451046423760385,15.33,22.67,20.165,8,0,1.0,39,100.0,12541,33,321.56410256410254,0.8461538461538461,201.0,1.0,2.0256410256410255,3.0,0.4230769230769231,0.0,0.5769230769230769,33,0,45,2,1,6.0,0.5657894736842105,1,0,10,23.6,133,64.18045112781955,0.2330827067669172,2025-09-22,82.958547008547,84.61538461538463,100.0,0.0,30.5,2025-12-26T16:49:35.903771,[],Providencia
82710,FISICOQUÍMICA-P01,251,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,29852,90,1571.157894736842,4.7368421052631575,1347.0,5.0,2.0526315789473686,2.1578947368421053,0.9070175438596492,0.0,0.0929824561403508,89,0,10,12,12,0.0,0.043859649122807,0,1,10,16.5,142,177.7887323943662,0.6830985915492958,2025-08-28,85.08771929824562,80.99415204678363,100.0,0.0,30.4,2025-12-26T16:50:45.131515,[],Providencia
81766,DERECHO CONSTITUCIONAL-P02,246,336,Segundo Semestre - 2025-Periodo Completo,25,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,25,96.15384615384616,5704,28,219.3846153846154,1.0769230769230769,193.5,1.0,2.0,2.4,0.4807692307692308,0.0,0.5192307692307693,25,0,27,2,2,0.0,0.5,1,1,10,19.3,95,51.03157894736842,0.2842105263157894,2025-11-15,71.67435897435897,96.15384615384616,100.0,0.0,30.3,2025-12-26T16:48:30.252915,[],Providencia
84593,RETAIL Y TRADE MARKETING-P01,245,336,Segundo Semestre - 2025-Periodo Completo,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,32,100.0,14220,127,444.375,3.96875,413.0,3.5,2.0,2.032258064516129,0.38671875,0.03125,0.58203125,99,8,149,8,3,0.0,0.58203125,7,0,10,14.7,99,112.61616161616162,1.2424242424242424,2025-08-07,80.8209005376344,83.59375,100.0,0.0,30.1,2025-12-26T16:47:05.531927,[],Providencia
82716,FUNDAMENTOS DE ECONOMÍA-P01,251,336,Segundo Semestre - 2025-Periodo Completo,25,25,9,36.0,65.27777777777777,21.449229460389585,12.5,87.5,75.0,1,8,0.1111111111111111,25,100.0,11600,10,464.0,0.4,306.0,0.0,2.0,3.0,0.36,0.0,0.64,9,0,16,1,1,6.0,0.64,1,0,10,17.7,119,76.60504201680672,0.0756302521008403,2025-12-03,89.86666666666667,72.0,100.0,0.0,30.0,2025-12-26T16:50:48.263228,[],Providencia
81199,TRAB. SOCIAL E INTERV. SOCIAL-S04,229,336,Segundo Semestre - 2025-Periodo Completo,30,30,13,43.333333333333336,97.1153846153846,7.489308618940976,75.0,100.0,100.0,0,13,0.0,31,100.0,23709,86,764.8064516129032,2.774193548387097,711.0,3.0,2.032258064516129,2.3703703703703702,0.3118279569892473,0.0698924731182795,0.6182795698924731,58,13,115,6,1,8.0,0.6055555555555555,6,1,10,18.6,137,137.5036496350365,0.5985401459854015,2025-11-28,86.68857029072083,76.34408602150538,100.0,0.0,30.0,2025-12-26T16:42:38.385466,[],San Miguel
85121,MET. Y ANÁLISIS DE DATOS CUAL.-S04,231,336,Segundo Semestre - 2025-Periodo Completo,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41,100.0,14982,102,365.4146341463415,2.4878048780487805,294.0,2.0,2.0,2.3548387096774195,0.3898373983739837,0.0304878048780487,0.5796747967479675,58,4,77,6,2,0.0,0.3083333333333333,2,1,10,17.3,123,94.26016260162602,0.8373983739837398,2025-11-21,79.56105428796224,84.0650406504065,100.0,0.0,29.9,2025-12-26T16:45:54.947272,[],San Miguel
81591,DDHH Y TRAB. SOCIAL-T01,179,336,Segundo Semestre - 2025-Periodo Completo,20,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,20,100.0,7730,41,386.5,2.05,328.5,2.0,2.0,2.7,0.825,0.1,0.075,33,4,3,2,0,0.0,0.075,0,0,7,28.8,99,65.06060606060606,0.404040404040404,2025-11-07,83.49166666666666,75.0,100.0,0.0,29.4,2025-12-26T16:39:41.260870,[],Temuco
81601,TRAB. SOCIAL E INTERV. SOCIAL-T01,179,336,Segundo Semestre - 2025-Periodo Completo,22,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,22,100.0,11658,64,529.9090909090909,2.909090909090909,448.0,3.0,2.0,2.142857142857143,0.3636363636363636,0.0,0.6363636363636364,56,0,98,7,0,0.0,0.6363636363636364,6,0,6,30.7,126,75.14285714285714,0.4761904761904761,2025-09-25,84.52380952380952,72.72727272727273,100.0,0.0,29.3,2025-12-26T16:39:50.527216,[],Temuco
82263,OPTATIVO DE ESPECIALIDAD I-T02,180,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,4035,29,144.10714285714286,1.0357142857142858,93.0,1.0,2.0,3.0,0.4285714285714285,0.0,0.5714285714285714,24,0,32,2,0,0.0,0.5714285714285714,1,0,10,11.1,105,34.23809523809524,0.1714285714285714,2025-09-11,73.87202380952381,85.71428571428572,100.0,0.0,29.3,2025-12-26T16:40:17.041476,[],Temuco
84618,DESEMPEÑO ÉTICO DEL PSICÓLOGO-T04,181,336,Segundo Semestre - 2025-Periodo Completo,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34,100.0,11073,28,325.6764705882353,0.8235294117647058,291.5,1.0,2.0,3.0,0.3676470588235294,0.0,0.6323529411764706,25,0,43,2,2,0.0,0.6323529411764706,2,0,10,18.5,114,81.25438596491227,0.219298245614035,2025-09-02,82.95049019607843,73.52941176470588,100.0,0.0,29.1,2025-12-26T16:41:36.373512,[],Temuco
84595,RETAIL Y TRADE MARKETING-P02,245,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,28,100.0,12639,111,451.3928571428572,3.9642857142857144,418.0,4.0,2.0,2.28,0.3482142857142857,0.0178571428571428,0.6339285714285714,78,4,142,8,3,0.0,0.6339285714285714,7,1,10,17.0,101,103.92079207920791,1.1584158415841583,2025-08-07,83.23630952380952,73.21428571428572,100.0,0.0,29.1,2025-12-26T16:47:07.635526,[],Providencia
85786,FUNDAMENTOS DE MATEMÁTICAS-S01,230,336,Segundo Semestre - 2025-Periodo Completo,19,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19,100.0,7129,49,375.2105263157895,2.5789473684210527,357.0,3.0,2.0526315789473686,2.3333333333333335,0.3759398496240601,0.0,0.6240601503759399,50,0,83,25,1,4.0,0.1747368421052631,6,0,10,24.7,101,68.8019801980198,1.0297029702970295,2025-11-26,80.31023391812866,75.18796992481202,100.0,0.0,28.9,2025-12-26T16:44:42.315310,[],San Miguel
70999,CLÍN INTEG DEL AD Y AD MAY I-P01,244,321,Primer Semestre - 2025-Periodo Ajustable,52,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52,98.1132075471698,117402,17,2215.132075471698,0.320754716981132,1820.0,0.0,2.0,3.0,0.2830188679245283,0.0188679245283018,0.6981132075471698,15,1,37,1,0,0.0,0.6923076923076923,1,0,10,21.5,304,320.48026315789474,0.0756578947368421,2025-06-27,91.19496855345912,60.377358490566046,100.0,0.0,28.7,2025-12-26T16:46:22.923042,[],Providencia
81590,GES DE POLÍT SECT(EV DE CICLO)-T02,179,336,Segundo Semestre - 2025-Periodo Completo,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,31,100.0,3113,29,100.41935483870968,0.935483870967742,61.0,1.0,2.064516129032258,3.0,0.9032258064516128,0.0,0.0967741935483871,28,0,3,1,0,0.0,0.0666666666666666,0,1,10,18.5,85,33.76470588235294,0.3411764705882353,2025-09-02,72.2252688172043,82.25806451612902,100.0,0.0,28.6,2025-12-26T16:39:41.260385,[],Temuco
85162,BRANDING-P01,245,336,Segundo Semestre - 2025-Periodo Completo,41,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,41,100.0,22609,147,551.439024390244,3.5853658536585367,466.0,3.0,2.0,2.388888888888889,0.3,0.024390243902439,0.675609756097561,123,10,277,10,4,0.0,0.675609756097561,9,0,10,21.9,118,149.78813559322035,1.1694915254237288,2025-08-18,86.57407407407408,64.8780487804878,100.0,0.0,28.6,2025-12-26T16:47:13.741952,[],Providencia
81198,GESTIÓN DE LA DIVERSIDAD -S02,229,336,Segundo Semestre - 2025-Periodo Completo,25,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26,100.0,21391,49,822.7307692307693,1.8846153846153848,659.5,1.0,2.0,2.2916666666666665,0.8923076923076924,0.0615384615384615,0.0461538461538461,116,8,5,6,0,0.0,0.0066666666666666,0,1,10,18.9,135,130.76296296296297,0.6296296296296297,2025-11-03,85.76388888888889,65.38461538461539,100.0,0.0,28.5,2025-12-26T16:42:38.126931,[],San Miguel
82582,GEST. DE INST DE MERCADOS REG-P01,246,336,Segundo Semestre - 2025-Periodo Completo,28,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29,100.0,12593,18,434.2413793103448,0.6206896551724138,341.0,0.0,2.0,3.0,0.9655172413793104,0.0,0.0344827586206896,46,0,1,2,2,0.0,0.0178571428571428,0,0,6,31.0,93,116.9462365591398,0.8172043010752689,2025-09-04,88.3787356321839,61.49425287356322,100.0,0.0,28.4,2025-12-26T16:48:43.265925,[],Providencia
84611,GEST. RR. FÍSICOS TECNOLÓGICOS-S01,228,336,Segundo Semestre - 2025-Periodo Completo,29,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,30,100.0,12599,210,419.96666666666664,7.0,298.5,7.0,2.0,2.103448275862069,0.2470588235294117,0.1019607843137254,0.6509803921568628,126,52,332,17,0,0.0,0.6389452332657201,16,0,10,19.9,114,97.21929824561404,1.7894736842105263,2025-08-27,80.1937356321839,69.80392156862744,100.0,0.0,28.3,2025-12-26T16:42:06.707667,[],San Miguel
85168,PLATAFORMA DIGITAL-P02,245,336,Segundo Semestre - 2025-Periodo Completo,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,26,100.0,14527,63,558.7307692307693,2.423076923076923,441.0,2.0,2.0,2.1923076923076925,0.3186813186813186,0.0,0.6813186813186813,58,0,124,7,0,0.0,0.6813186813186813,6,0,10,28.1,114,104.23684210526316,0.4912280701754385,2025-09-03,84.93589743589743,63.73626373626373,100.0,0.0,28.2,2025-12-26T16:47:17.240668,[],Providencia
82090,TRAB. SOCIAL CON COLECTIVOS II-S04,229,336,Segundo Semestre - 2025-Periodo Completo,37,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,37,100.0,41732,210,1127.891891891892,5.675675675675675,816.0,5.0,2.0,2.1714285714285713,0.2823374845433669,0.0348767885532591,0.6827857269033739,174,21,413,18,0,0.0,0.6201201201201202,15,0,10,16.7,139,241.77697841726615,1.410071942446043,2025-08-05,84.76190476190476,63.44285461932522,100.0,0.0,28.1,2025-12-26T16:43:27.999374,[],San Miguel
82062,INVESTIGACIÓN SOCIAL-S02,229,336,Segundo Semestre - 2025-Periodo Completo,35,35,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,36,100.0,19612,54,544.7777777777778,1.5,535.5,1.0,2.0,2.36,0.2222222222222222,0.0833333333333333,0.6944444444444444,8,3,27,2,1,0.0,0.8428571428571429,2,1,10,16.5,145,102.2896551724138,0.3310344827586207,2025-07-31,86.33333333333333,61.111111111111114,100.0,0.0,28.1,2025-12-26T16:43:09.065325,[],San Miguel
84228,PSIC DEL DES II: ADOLES Y ADUL-S01,231,336,Segundo Semestre - 2025-Periodo Completo,45,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,46,100.0,24079,71,523.4565217391304,1.5434782608695652,443.5,1.0,2.0,2.5675675675675675,0.2608695652173913,0.0289855072463768,0.7101449275362318,36,4,98,3,0,0.0,0.7037037037037037,3,0,10,19.9,131,135.91603053435114,0.366412213740458,2025-09-01,88.06306306306305,57.97101449275364,100.0,0.0,28.0,2025-12-26T16:44:58.152727,[],San Miguel
85180,PSICOLOGÍA DE LA SALUD-T07,181,336,Segundo Semestre - 2025-Periodo Completo,35,35,4,11.428571428571429,100.0,0.0,100.0,100.0,100.0,0,4,0.0,35,100.0,15250,89,435.7142857142857,2.5428571428571427,386.0,2.0,2.0285714285714285,2.3214285714285716,0.2355442176870748,0.073469387755102,0.6909863945578232,54,16,150,8,2,5.0,0.5357142857142857,6,0,10,15.9,118,105.38983050847456,0.7457627118644068,2025-07-29,83.03571428571428,61.80272108843536,100.0,0.0,27.7,2025-12-26T16:41:55.678659,[],Temuco
81877,CÁLCULO I-P07,251,336,Segundo Semestre - 2025-Periodo Completo,51,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,51,98.07692307692308,43002,72,826.9615384615385,1.3846153846153846,592.5,1.0,2.019607843137255,2.4864864864864864,0.284775641025641,0.0,0.715224358974359,59,0,123,12,1,0.0,0.196078431372549,3,0,10,16.3,146,237.63698630136983,0.4726027397260274,2025-08-12,87.07001684942861,56.95512820512821,100.0,0.0,27.7,2025-12-26T16:50:21.126821,[],Providencia
71843,PATOLOGÍA ORAL-T01,177,321,Primer Semestre - 2025-Periodo Ajustable,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,32,100.0,182535,9,5704.21875,0.28125,4243.0,0.0,2.0,3.0,0.25,0.0,0.75,8,0,24,1,0,0.0,0.75,1,2,10,13.5,306,496.9869281045752,0.0326797385620915,2025-04-28,91.66666666666666,50.0,100.0,0.0,27.5,2025-12-26T16:33:43.019758,[],Temuco
82880,INTERVENCIÓN CLÍNICA ADULTO-P01,247,336,Segundo Semestre - 2025-Periodo Completo,52,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53,100.0,20539,18,387.52830188679246,0.3396226415094339,301.0,0.0,2.0,3.0,0.2830188679245283,0.0,0.7169811320754716,15,0,38,1,0,0.0,0.7115384615384616,1,0,10,20.6,126,122.53968253968254,0.1349206349206349,2025-09-24,86.04308176100628,56.60377358490567,100.0,0.0,27.5,2025-12-26T16:49:37.960711,[],Providencia
85217,BRANDING-P02,245,336,Segundo Semestre - 2025-Periodo Completo,38,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,38,100.0,17020,149,447.89473684210526,3.9210526315789473,335.5,3.0,2.0,2.085714285714286,0.2655502392344497,0.0454545454545454,0.6889952153110048,111,19,288,11,4,0.0,0.6889952153110048,11,0,10,26.3,126,105.26190476190476,1.0793650793650793,2025-08-18,81.44235588972431,62.200956937799035,100.0,0.0,27.5,2025-12-26T16:47:40.807386,[],Providencia
84597,OPTATIVO DE ESPECIALIDAD II-P02,245,336,Segundo Semestre - 2025-Periodo Completo,22,22,7,31.818181818181817,87.75428571428571,11.184259559969176,67.14,100.0,88.57,0,7,0.0,23,100.0,9773,57,424.9130434782609,2.4782608695652173,383.0,2.0,2.0434782608695654,2.3181818181818183,0.3043478260869565,0.0,0.6956521739130435,28,0,64,4,4,59.49999999999999,0.6818181818181818,4,1,10,17.0,97,86.85567010309278,0.6597938144329897,2025-09-04,82.59281949934125,60.86956521739131,100.0,0.0,27.5,2025-12-26T16:47:07.802704,[],Providencia
87287,CUBICACIÓN DE MATERIALES-T01,180,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,46,100.0,19307,33,419.7173913043478,0.717391304347826,402.5,0.0,2.0,3.0,0.269927536231884,0.0,0.730072463768116,33,0,40,4,3,0.0,0.8206521739130435,4,1,10,12.8,107,147.5607476635514,0.2897196261682243,2025-09-30,87.65253623188406,53.985507246376805,100.0,0.0,27.4,2025-12-26T16:41:20.100958,[],Temuco
81579,INNOV. SOCIAL Y DRLLO-T01,179,336,Segundo Semestre - 2025-Periodo Completo,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,100.0,5812,15,252.69565217391303,0.6521739130434783,205.0,1.0,2.0434782608695654,3.0,0.2608695652173913,0.0434782608695652,0.6956521739130435,12,2,32,2,0,0.0,0.6956521739130435,2,0,10,24.6,95,54.90526315789474,0.1578947368421052,2025-10-30,79.66376811594203,60.86956521739131,100.0,0.0,27.1,2025-12-26T16:39:33.933674,[],Temuco
81615,ÉTICA Y GLOBALIZACIÓN -T02,179,336,Segundo Semestre - 2025-Periodo Completo,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17,100.0,6699,20,394.05882352941177,1.1764705882352942,355.0,1.0,2.0,2.357142857142857,0.0,0.2941176470588235,0.7058823529411765,0,5,12,1,0,0.0,0.7058823529411765,1,0,10,20.1,112,49.07142857142857,0.1875,2025-11-24,81.0124649859944,58.823529411764696,100.0,0.0,27.0,2025-12-26T16:40:01.467260,[],Temuco
85183,EVALUACIÓN PSICOMÉTRICA-T01,181,336,Segundo Semestre - 2025-Periodo Completo,40,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,40,100.0,24494,14,612.35,0.35,563.0,0.0,2.0,3.0,0.225,0.0,0.775,9,0,31,1,0,0.0,0.775,1,2,10,13.3,132,145.45454545454547,0.3560606060606061,2025-10-13,91.66666666666666,44.99999999999999,100.0,0.0,26.9,2025-12-26T16:41:57.791807,[],Temuco
71845,PRECLÍNICO BIOMAT DENTALES I-T01,177,321,Primer Semestre - 2025-Periodo Ajustable,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,33,100.0,13330,13,403.93939393939394,0.3939393939393939,317.0,0.0,2.0,3.0,1.0,0.0,0.0,12,0,0,1,0,0.0,0.0,0,1,10,17.2,218,52.71559633027523,0.0596330275229357,2025-11-12,86.86363636363636,50.0,100.0,0.0,26.8,2025-12-26T16:33:43.020035,[],Temuco
82067,TRAB SOCIAL EN CONTEX FAMES II-S01,229,336,Segundo Semestre - 2025-Periodo Completo,34,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34,100.0,20798,29,611.7058823529412,0.8529411764705882,497.0,0.5,2.0,2.4705882352941178,1.0,0.0,0.0,28,0,0,4,0,0.0,0.0,0,0,10,20.0,125,127.264,0.248,2025-08-27,87.25490196078431,50.0,100.0,0.0,26.8,2025-12-26T16:43:13.062681,[],San Miguel
86007,SISTEMA DE GESTIÓN INTEGRADA-S02,230,336,Segundo Semestre - 2025-Periodo Completo,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,100.0,7987,48,347.2608695652174,2.0869565217391304,300.0,2.0,2.0434782608695654,2.466666666666667,0.2919254658385093,0.0,0.7080745341614907,47,0,114,7,0,0.0,0.7080745341614907,7,0,10,19.6,122,55.15573770491803,0.3934426229508196,2025-11-19,79.94758454106281,58.38509316770186,100.0,0.0,26.8,2025-12-26T16:44:49.461510,[],San Miguel
85098,INTERV. PSICOSOCIAL GRUPOS-S11,231,336,Segundo Semestre - 2025-Periodo Completo,46,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,46,100.0,16871,45,366.7608695652174,0.9782608695652174,301.5,1.0,2.0,2.52,0.217391304347826,0.0652173913043478,0.717391304347826,30,9,99,3,0,0.0,0.717391304347826,3,0,10,18.8,130,90.44615384615383,0.3230769230769231,2025-08-20,81.00471014492753,56.52173913043479,100.0,0.0,26.7,2025-12-26T16:45:25.222528,[],San Miguel
82271,OPTATIVO DE ESPECIALIDAD II-T02,180,336,Segundo Semestre - 2025-Periodo Completo,18,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,18,100.0,3007,28,167.05555555555554,1.5555555555555556,170.0,1.0,2.0,2.388888888888889,0.8888888888888888,0.0555555555555555,0.0555555555555555,18,1,1,2,0,0.0,0.0277777777777777,0,0,10,12.9,76,34.36842105263158,0.3684210526315789,2025-11-05,69.92685185185185,68.51851851851852,100.0,0.0,26.6,2025-12-26T16:40:22.339324,[],Temuco
81599,OPTATIVO DE PROFUNDIZACIÓN III-T01,179,336,Segundo Semestre - 2025-Periodo Completo,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,32,100.0,8925,18,278.90625,0.5625,264.5,1.0,2.0,3.0,0.265625,0.015625,0.71875,17,1,46,4,0,0.0,0.359375,2,0,10,21.8,107,70.82242990654206,0.1682242990654205,2025-11-25,80.61197916666667,56.25,100.0,0.0,26.6,2025-12-26T16:39:47.905456,[],Temuco
81514,ARQ. DEL PAISAJE ESPEC. B-1-T01,178,336,Segundo Semestre - 2025-Periodo Completo,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34,100.0,4777,24,140.5,0.7058823529411765,72.0,1.0,2.0,3.0,0.2647058823529412,0.0588235294117647,0.6764705882352942,18,4,46,2,0,0.0,0.6666666666666667,2,0,10,18.8,97,45.30927835051546,0.2989690721649484,2025-08-21,73.69166666666666,64.70588235294116,100.0,0.0,26.6,2025-12-26T16:35:47.826399,[],Temuco
71851,CLÍNIC INTEG ADUL Y A.MAYOR II-T01,177,321,Primer Semestre - 2025-Periodo Ajustable,46,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,47,100.0,132902,14,2827.7021276595747,0.2978723404255319,1414.0,0.0,2.021276595744681,3.0,0.2127659574468085,0.0,0.7872340425531915,10,0,37,1,1,0.0,0.782608695652174,1,0,10,14.2,290,375.94827586206895,0.2206896551724138,2025-11-28,91.84397163120568,42.553191489361694,100.0,0.0,26.6,2025-12-26T16:33:43.020380,[],Temuco
81563,PROYECTOS SOCIALES II-T02,179,336,Segundo Semestre - 2025-Periodo Completo,22,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,100.0,8643,12,375.7826086956522,0.5217391304347826,309.0,0.0,2.0434782608695654,3.0,1.0,0.0,0.0,22,0,0,1,1,0.0,0.0,0,0,10,17.4,114,60.824561403508774,0.1140350877192982,2025-10-07,85.81811594202898,50.0,100.0,0.0,26.6,2025-12-26T16:39:17.122701,[],Temuco
85166,TEORÍA PSICOLÓGICAS II-T01,181,336,Segundo Semestre - 2025-Periodo Completo,43,43,9,20.930232558139537,22.68777777777778,5.66436178615424,15.42,29.17,24.17,9,0,1.0,43,100.0,28918,9,672.5116279069767,0.2093023255813953,665.0,0.0,2.0232558139534884,3.0,0.2093023255813953,0.0,0.7906976744186046,9,0,34,3,1,5.0,0.2635658914728682,1,2,10,13.1,134,171.82089552238807,0.0895522388059701,2025-11-18,91.86046511627907,41.86046511627908,100.0,0.0,26.5,2025-12-26T16:41:46.792599,[],Temuco
85974,AMBIENTE CONSTRUIDO-T01,180,336,Segundo Semestre - 2025-Periodo Completo,26,26,14,53.84615384615385,52.42357142857143,34.072875430610345,0.0,100.0,60.0,6,8,0.4285714285714285,27,100.0,16949,25,627.7407407407408,0.925925925925926,394.0,1.0,2.037037037037037,2.5,0.1944444444444444,0.037037037037037,0.7685185185185185,17,3,63,4,3,3.6666666666666665,0.5769230769230769,3,0,10,18.8,131,122.5114503816794,0.3206106870229007,2025-12-02,87.80864197530865,46.296296296296305,100.0,0.0,26.5,2025-12-26T16:41:08.376756,[],Temuco
81605,GES DE POLÍT SECT(EV DE CICLO)-T01,179,336,Segundo Semestre - 2025-Periodo Completo,32,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,33,100.0,9560,10,289.6969696969697,0.303030303030303,188.0,0.0,2.0,3.0,0.2727272727272727,0.0,0.7272727272727273,9,0,24,3,0,0.0,0.2395833333333333,1,0,10,21.8,93,87.86021505376344,0.1290322580645161,2025-08-11,81.15151515151516,54.54545454545454,100.0,0.0,26.5,2025-12-26T16:39:54.152986,[],Temuco
82104,INVESTIGACIÓN SOCIAL-S01,229,336,Segundo Semestre - 2025-Periodo Completo,33,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,34,100.0,19187,44,564.3235294117648,1.2941176470588236,529.0,1.0,2.0,2.5555555555555554,0.0490196078431372,0.1813725490196078,0.7696078431372549,5,13,55,3,1,0.0,0.5353535353535354,2,0,10,17.7,134,118.26119402985074,0.3134328358208955,2025-07-31,87.96296296296296,46.07843137254901,100.0,0.0,26.5,2025-12-26T16:43:41.638600,[],San Miguel
81620,PROYECTOS SOCIALES II-T01,179,336,Segundo Semestre - 2025-Periodo Completo,21,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,22,100.0,7689,12,349.5,0.5454545454545454,244.0,0.5,2.0,3.0,1.0,0.0,0.0,20,0,0,1,1,0.0,0.0,0,0,10,20.5,115,54.469565217391306,0.0608695652173913,2025-10-23,84.14166666666667,50.0,100.0,0.0,26.4,2025-12-26T16:40:03.222425,[],Temuco
85145,INTRO. A LA INVEST. EN PSICO.-S03,231,336,Segundo Semestre - 2025-Periodo Completo,44,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,44,100.0,17265,48,392.3863636363636,1.0909090909090908,403.0,1.0,2.0,2.5833333333333335,0.2386363636363636,0.0170454545454545,0.7443181818181818,42,3,131,23,0,0.0,0.1294466403162055,4,0,10,23.2,116,114.74137931034484,0.396551724137931,2025-08-21,82.81376262626263,51.13636363636365,100.0,0.0,26.3,2025-12-26T16:46:17.561321,[],San Miguel
80809,AMBIENTE CONSTRUIDO-S02,230,336,Segundo Semestre - 2025-Periodo Completo,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,100.0,9344,30,406.2608695652174,1.3043478260869563,343.0,1.0,2.0434782608695654,2.5625,1.0,0.0,0.0,53,0,0,5,0,0.0,0.0,0,0,10,19.9,101,76.95049504950495,0.3069306930693069,2025-08-05,83.69619565217391,50.0,100.0,0.0,26.3,2025-12-26T16:44:08.526287,[],San Miguel
